ID,15R2448_L002_metagenome,15R2450_L002_metagenome,15R2452_L002_metagenome,15R2453_L002_metagenome,15R2454_L002_metagenome,15R2456_L002_metagenome,15R2458_L002_metagenome,15R2459_L005_metagenome,15R2460_L005_metagenome,15R2462_L005_metagenome,15R2463_L005_metagenome,15R2464_L005_metagenome,15R2466_L005_metagenome,15R2467_L005_metagenome,15R2468_L005_metagenome,15R2469_L005_metagenome,15R2470_L005_metagenome,15R2471_L005_metagenome,15R2472_L005_metagenome,15R2474_L005_metagenome,15R2476_L005_metagenome,15R2477_L004_metagenome,15R2478_L004_metagenome,15R2480_L004_metagenome,15R2481_L004_metagenome,15R2482_L004_metagenome,15R2483_L004_metagenome,15R2485_L004_metagenome,15R2486_L004_metagenome,15R2487_L004_metagenome,15R2488_L004_metagenome,15R2489_L004_metagenome,15R2492_L004_metagenome,15R2493_L004_metagenome,15R2494_L004_metagenome,15R2495-1_L004_metagenome,15R2496_L004_metagenome,15R2497_L004_metagenome,15R2498_L004_metagenome,15R2499_L003_metagenome,15R2500_L003_metagenome,15R2503_L003_metagenome,15R2512_L003_metagenome,16R00710_metagenome,16R00711_metagenome,16R00712_metagenome,16R00713_metagenome,16R00714_metagenome,16R00715_metagenome,16R00716_metagenome,16R00717_metagenome,16R00718_metagenome,16R00719_metagenome,16R00720_metagenome,16R00721_metagenome,16R00722_metagenome,16R00723_metagenome,16R00724_metagenome,16R00725_metagenome,16R00726_metagenome,16R00727_metagenome,16R00728_metagenome,16R00729_metagenome,16R00730_metagenome,16R00731_metagenome,16R00732_metagenome,16R00733_metagenome,16R00734_metagenome,16R00735_metagenome,16R00736_metagenome,16R00737_metagenome,16R00738_metagenome,16R00739_metagenome,16R00740_metagenome,ASD-3-SRR8524511_metagenome,ASD-3-SRR8524515_metagenome,ASD-3-SRR8524520_metagenome,ASD-4-SRR8524516_metagenome,ASD-4-SRR8524525_metagenome,ASD-7-SRR8524519_metagenome,ASD-7years-SRR8524517_metagenome,ASD-8-SRR8524510_metagenome,ASD-9-SRR8524518_metagenome,SRR8490384_metagenome,SRR8490385_metagenome,SRR8490386_metagenome,SRR8490387_metagenome,SRR8490388_metagenome,SRR8490389_metagenome,SRR8490390_metagenome,SRR8490391_metagenome,SRR8490392_metagenome,SRR8490393_metagenome,SRR8490394_metagenome,SRR8490395_metagenome,SRR8490396_metagenome,SRR8490397_metagenome,SRR8490398_metagenome,SRR8490399_metagenome,SRR8490400_metagenome,SRR8490401_metagenome,SRR8490402_metagenome,SRR8490403_metagenome,SRR8490404_metagenome,SRR8490405_metagenome,SRR8490406_metagenome,SRR8490407_metagenome,SRR8490408_metagenome,SRR8490409_metagenome,SRR8490410_metagenome,SRR8490411_metagenome,SRR8490412_metagenome,SRR8490413_metagenome,SRR8524508_metagenome,SRR8524509_metagenome,SRR8524512_metagenome,SRR8524513_metagenome,SRR8524514_metagenome,SRR8524521_metagenome,SRR8524522_metagenome,SRR8524523_metagenome,SRR8524524_metagenome,SRR8524526_metagenome,SRR8524527_metagenome
s__Blautia_obeum,0.0182106777093,0.0,0.0,0.0173710445107,0.0527230182475,0.0,0.00449526426753,0.0135230350251,0.0,0.520728588355,0.00611710910699,0.0,0.0238979429273,0.0597530021983,0.0,0.0,0.0,0.00184213929208,0.0359981761988,0.0,0.0683160688189,0.0345529076322,0.0567749204488,0.00182076504174,0.204400477103,0.01426849988,0.230562910857,0.00647402266692,0.0,0.0,0.0,0.00760516811888,0.0,0.0421401862289,0.0803752688844,0.249374722913,0.0818348533147,0.0171078936893,0.0,0.0,0.00758113943679,0.0,0.0503357459852,0.0,0.0,0.0,0.0,0.0,0.0,0.000654209370506,0.0,0.0353721179418,0.0,0.0,0.0029338511566,0.00933721179528,0.00387287984264,0.00314685096409,0.0,0.000654394361069,0.0,0.193455746966,0.0513478859079,0.0691361589568,0.0,0.0,0.0164393544796,0.00223884175804,0.000282824901534,0.00439467265199,0.01962444593,0.029927134521,0.0,0.018990581124,0.0907799752334,0.25707808224,0.0432063665768,0.0152895091771,0.571677637575,0.0103994914144,0.306715985087,0.667856842432,0.0479055681816,0.0704378557986,0.00102942729267,0.0,0.0,0.00289666142073,0.0148254490281,0.000349756593876,0.0110891883713,0.0223714846883,0.0,0.0216708166031,0.00356593968985,0.038711960366,0.276988714565,0.00157707674479,0.00814828446216,0.0,0.0,0.0,0.0,0.000797423371205,0.0,0.000283501177086,0.000234193134527,0.0,0.000524488543395,0.0487738281088,0.00693791842028,0.0,0.0,0.00144935900308,0.173219277401,0.180185314176,0.0153339125688,1.47444235546,0.0642142768764,0.000315136841965,0.261972794291,0.0347397130389,0.0,0.132046150839
s__Blautia_producta,0.0,0.0,0.00183349639965,0.0,0.0,0.0,0.0,0.0,0.0512938528485,0.0,0.00871261556075,0.0,0.0,0.0,0.0,0.0822412762686,0.0,0.00223182260387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199584899333,0.0483227806006,0.0,0.173256652597,0.00123844157902,0.0,0.0,0.00105450964715,0.037123315198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155435596606,0.00469384093271,0.0,0.0,0.00243348866387,0.0,0.0,0.0,0.0,0.0,0.00113833414094,0.00264929957962,0.00120717541279,0.0,0.0316366398476,0.0,0.0,0.0,0.00518340683144,0.0,0.00357680500495,0.00305869930324,0.0623176388039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102162101961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000128024342048,0.0,0.0,0.0,0.0
s__Blautia_sp_CAG_257,0.0,0.018200770121,0.0,0.0,0.0,0.0,0.0,0.0,0.151353628287,0.00924578478663,0.00220557121188,0.0,0.0099904592934,0.0,0.00580579746556,0.0171106392292,0.00909656726132,0.0,0.00181553208306,0.0181605138976,0.0284350542179,0.0,0.0,0.0310480021465,0.00377578477167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000334061906848,0.00538132352788,0.0,0.0,0.00484747457952,0.79285376107,0.020010176363,0.0,0.0,0.0110567306226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00512464083333,0.0,0.0,0.0,0.0,0.0,0.000864879570771,0.0,0.0667374259073,0.0152223136888,0.250374951777,0.0,0.0,0.0,0.00192812717885,0.0105875291342,0.878489213653,0.0045407494811,0.00246623314137,0.000726238277236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000417288923919,0.000308846786271,0.0,0.0,0.0,0.0,0.00375655509045,0.00317417987775,0.0,0.0,0.00133718289364,0.0,0.0,0.000216714566787,0.0,0.0,0.0,0.0,0.0,0.000417234664848,0.0,0.000210744341728,0.0,0.0,0.0,0.0,0.00275263499871,0.0,0.0,0.00356306568076,0.0,0.0,0.00455935383186,0.0,0.0,0.0,0.000659941283115,0.0,0.0,0.0,0.0,0.0,0.0
s__Blautia_sp_CAG_52,0.0,0.0,0.0,0.0113051207728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00394557342799,0.0,0.0,0.0,0.0,0.0,0.00599798973366,0.0,0.0,0.0124570500093,0.00928839611913,0.0,0.0,0.0,0.0,0.0,0.0,0.063237889831,0.0,0.0,0.0,0.0,0.0,0.0482957721675,0.0,0.0,0.0,0.0,0.0,0.0118057737501,0.0,0.0,0.0,0.0,0.0310929059035,0.0,0.0263993188453,0.0,0.00277565279456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16282370192,0.0,0.0,0.0,0.0,0.218114891405,0.00181311943063,0.199594262709,0.0,0.0528814330716,0.0,0.000162831662915,0.0,0.0,0.0,0.0,0.0,0.00141615833955,0.00329987377571,0.0,0.0,0.0,0.00166506973057,0.0226171041458,0.000621010073499,0.00243447208585,0.0,0.00625540628119,0.0149032417658,0.00533634779589,0.00295727863291,0.0231850935619,0.0,0.0,0.0,0.00140008098774,0.015675893295,0.0,0.0,0.00398148277499,0.0,0.0,0.303755655511,0.0,0.0,0.0,0.0,0.208569442483,0.0,0.0,0.0172834253299
s__Blautia_wexlerae,0.07087342271,0.315042254078,0.171383663462,0.0806180832261,0.116836666166,0.163147509506,0.127295392678,1.25485424155,0.000776553739371,0.102534630314,0.0832938233084,0.157835099566,0.235753912133,0.0938053956679,0.788783096247,0.790969406732,0.717807030734,0.112390740106,0.0518854287595,0.117712809003,2.06781358586,0.158354069496,0.267307931978,0.523662581164,0.112192083808,0.0479779963486,0.24823113764,0.011955097072,0.423825537771,0.368434017029,0.431148542461,0.0141238836493,0.0,0.811787397532,0.18674656484,0.0199660822561,0.279257043146,0.334673897179,0.237479023691,0.032225504997,0.0634108721726,0.609762669589,0.758780170885,0.63652738771,0.514734345855,3.00384921783,0.0119341547441,1.348598292,0.422890876347,0.352177259377,0.0508914052812,0.133355760423,1.23224617043,0.00186706095342,0.0298040303842,0.931480741101,0.0361214408969,0.0422918676796,0.143199320418,0.276411285447,0.0244846835509,0.233349819354,0.17332334456,0.480219050642,0.426197488516,0.0808450477337,0.207768532509,0.0581730972295,0.725344055469,0.188176406946,0.258727910538,0.2496079618,0.933257979924,0.107023352087,2.50093783628,0.30768795288,1.9033446209,0.121852530209,1.05983737454,0.0901279081281,0.107971145727,0.608266448063,0.0447713452395,0.00102306874749,0.050052797265,0.0150666715358,0.0276570215757,0.0853486618844,0.000543359068997,0.00164999675584,0.0315809387652,0.11941458118,0.0188693745203,0.126569272907,0.0219702600965,0.00292935681264,0.0318013195738,0.0388319043169,0.0442554482136,0.14918104546,0.128919284055,0.166351655078,0.0418252252493,0.0544091182624,0.0509429401185,0.442955151014,0.041351816325,0.0709592600868,0.0131252174331,0.0402833168273,0.0112927764745,0.0959934735823,0.0259882847126,0.157912522753,0.560882472077,0.176061809765,0.0354717795554,0.210261914957,0.160404896362,0.696334244426,0.231905697097,0.105578440542,0.619172110679,0.197689961039
s__Ruminococcus_gnavus,0.0895659475143,0.599901424063,0.425998413487,0.000391349918573,0.0,0.735916572802,0.156532824616,0.129793333314,0.122422870891,0.16707544865,0.265619012578,0.126713886463,0.233169858909,0.00791958596781,0.328730743453,3.11556790714,1.11601373765,1.06059651495,0.0461748530679,0.418159552661,0.245529338724,0.0376135381451,1.2802073604,6.15155232874,0.0777904892218,0.0144273820314,5.89522285684,0.022366159597,0.04860752446,1.23686993961,2.95302459241,0.00346507659854,1.70251107744,0.147721016678,0.0375001871992,0.0885176211353,0.189092381068,0.923169157935,0.868671102485,1.21838954494,0.752175775638,0.92541172626,0.00895947717487,0.51951368591,0.540390201274,9.20978287833,2.0031728668,0.254266162077,0.116414730251,0.133033475492,0.642189069612,0.0297931009656,25.6299943769,0.259742571849,0.0228753782063,0.294894630404,0.428687734306,0.46213477228,0.841095743014,0.0298085805219,0.498737753955,0.0100000434109,0.0919165452372,0.0334323022699,0.20590269818,1.24228043457,0.796551485629,0.273538112259,0.204029883966,0.226989808207,0.178142519171,0.0437460949788,3.25613934058,0.22554418641,0.049985237078,0.031097271217,0.07615011024,0.00546980985598,0.110548728642,0.0,0.00456396513845,0.308294593025,0.000291688631478,0.000957523953082,0.0,0.545624884056,0.0,0.16977335959,0.0358135528135,0.0,0.0356470758002,0.00482215597205,0.00399845478092,0.166988623717,0.0,0.000874434869444,0.0,0.0,0.0010513915435,0.0867812726785,0.0375168692295,1.43928799409,0.0103829221219,0.0346578630028,0.610684983036,0.00048279408375,0.0536335734228,0.101443775152,0.0,0.0586877908171,0.0585893905885,0.00699780896612,0.00262423507839,0.0434765445561,0.00628964013988,0.000253076988553,0.0,0.0930645602439,0.00265735683762,0.0323113743277,0.0,0.0,0.0174257928811,0.0370280052179
s__Ruminococcus_torques,0.0,0.0,0.0,0.0520397554223,0.125216577538,0.0246465078657,0.0,0.00236324883934,1.90956216753,0.0001048105158,0.0,0.0,0.0,0.280119590685,0.000613034514997,0.000869165936942,0.0,0.0,0.000738064971451,3.6295084204,0.0,0.603742928211,0.0,1.42756951158,0.682675871106,0.0208665225587,0.00694215318795,0.00233839315653,1.92809678914,0.0,0.0691676859587,0.380592699048,0.0,0.0,0.719198600793,0.226261473473,0.0,0.0,0.0,1.18809853749,0.354717524174,3.69928332857,0.261439158283,0.368096724556,0.0,0.00022058815822,0.00136420093498,0.000103367868388,1.0134336147,0.0505104151478,0.00136847950745,1.58797228147,0.000930531080503,0.00131676930399,0.113575765623,0.00446856675239,0.00181243145345,0.927733019133,0.000342778203633,0.00124763037064,0.00292291205019,0.841203916976,0.387257898028,0.0371663643253,0.382532920099,0.0174802900368,0.969269321739,0.117060942062,0.00918049630378,0.00331462598328,0.962933545845,0.498510630635,0.000492189042492,0.00683737315695,0.192501432706,0.826796165996,0.857758449131,0.0,0.471103093713,0.0323553299068,0.0709268496627,0.226521324265,0.0524238822771,0.0730909950853,0.0036844113558,0.0,0.00180716832438,0.0,0.0,0.00270727623046,0.123865231248,0.18987677953,0.0,0.0,0.00944678497947,0.0924277657003,0.0691329955465,0.128788823987,0.0305341627426,0.0,0.0,0.0,0.0,0.0,0.0,0.0118059995131,0.0587690943013,0.0,0.000884261676468,0.35019773516,0.0,0.000585110917755,0.0,0.151151664429,0.54517223574,0.467408440326,0.0458816388461,0.0449735861186,0.487803690836,0.0938221466686,0.202935403869,0.312895165888,0.0,0.942006907144
s__Coprococcus_catus,0.0,0.0,0.0,0.0816551605103,0.107733615234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26392509099,0.0,0.121460812365,0.0,0.00168744949055,0.104738644959,0.000667400134807,0.0,0.0462069038288,0.0,0.0,0.00860804743126,0.0,0.261042106996,0.10782048265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213462803376,0.0,0.0,0.0,0.0,0.0,0.0,0.522048174174,0.0,0.0132285969539,0.0,0.0,0.04265992798,0.0583252597047,0.0,0.0,0.0,0.0,0.0,0.0533158813153,0.161210897852,0.0,0.0,0.0430590566596,0.0193635669279,0.0,0.0,0.0,0.0,0.0,0.0,0.0540114281784,0.0,0.0254178592998,0.0,0.00784315108162,0.0466854829825,0.0685261468309,0.0,0.186868636273,0.00487577565363,0.00109716286291,0.000557491456083,0.0,0.0,0.0,0.0,0.0111708518227,0.0,0.0,0.0,0.0,0.00552622145306,0.00581134840318,0.00238987872549,0.00931226268354,0.00612060077111,0.00193333479357,0.0,0.0,0.0,0.0,0.0,0.0149104777493,0.0050686085544,0.0,0.00203726954872,0.0186805590272,0.00263498117739,0.00765348602471,0.0,0.0719735623893,0.00112298497722,0.154907874526,0.0196574715448,0.106792366079,0.0213391452097,0.054535087037,0.0477259744352,0.0341272521306,0.0,0.132807936774
s__Coprococcus_comes,0.0268734504822,0.0,0.0,0.110287298928,0.0,0.0,0.0,0.0,0.0,0.276939328605,0.000542253695739,0.260218409444,0.854257059818,0.140683744275,0.000300507115194,0.0,0.0,0.0,0.0547622659474,0.0,0.0,0.0,0.0,0.0,0.667866404169,0.233914247491,0.0822093951767,0.0,0.0,0.0,0.0,0.044724560104,0.0,0.0,0.227834977998,0.311660280283,0.0,0.0,0.0,0.0,0.0,0.0,0.523610969585,0.0,0.00054986074397,0.0,0.000260343689881,0.0,0.000602922368676,0.00281855203793,0.0,0.126206566504,0.0,0.0,0.463326549353,0.000301597480533,0.0,0.154454165492,0.0,0.0,0.0,0.512740952634,0.0845649236013,0.000211596849809,0.212375696566,0.198705049474,0.0,0.0474413721827,0.0,0.00045933019244,0.0,0.516029390627,0.000607998228961,0.535422341359,0.0,0.235632489989,0.286445011841,0.014028671651,0.658453650762,0.0516616942144,0.170572298276,0.0389051520049,0.322155795006,0.0,0.102128570952,0.0,0.0,0.0,0.0883852622297,0.00532644583804,0.0,0.435972685203,0.0279325386904,0.0,0.0314794326028,0.0175943582689,0.0,0.0434331556986,0.0152576939468,0.0362957750135,0.00518741008684,0.0651110828883,0.0,0.00384285936173,0.0289319317849,0.651634472888,0.0,0.0,0.0139184521722,0.0681248793698,0.111876368315,0.0,0.0389957989674,0.0,0.11207436286,0.0551212684416,0.00868973367658,0.0733433576978,0.0,0.0,0.101049316227,0.0,0.0,0.127986548016
s__Coprococcus_eutactus,1.03228407644,0.00567406062053,0.0,0.506729658317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000923576470447,0.000410208715935,2.41101016809,0.0,0.00105252515751,0.0,0.0,0.0,0.375083291544,0.000192338673639,0.0,3.06685623073,0.000946985440718,0.00514993083491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0284627550607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786793104035,0.0122761898333,0.0138370959128,0.221160036202,0.225100772411,0.413653140696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160162830584,0.0232151007776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000127133415886,0.0,0.0,0.0014377935067,0.0,0.0,0.0,0.0,0.0,1.14186411649,0.0103013829006,0.0,0.0,0.0,0.0147951854249,0.0,0.0,0.0
s__Dorea_formicigenerans,0.0579159258296,0.00395668915675,0.0,0.490914229732,0.150275962813,0.527703340565,0.0,0.0,0.319304027451,0.0775822410881,0.0,0.171921863932,0.0,0.110466354003,0.0,0.0,0.0,0.0019433557367,0.0655746484124,0.0,2.01822084729,0.481787541327,0.606018353317,0.708541480228,0.397002792159,0.318695528868,0.0155647245725,0.459377583838,0.561437585127,0.0,0.0,0.0830268353807,0.0,0.633466553506,0.37381075964,0.216763266209,0.0822354034907,0.860279331201,0.577873864171,0.445504038233,0.138995380015,0.643985883421,0.118820176504,0.324656591364,0.0,0.425273915579,0.336910769075,0.0007094794603,0.198795338008,0.000299845961482,0.0138680224562,0.0461908096245,1.09739606715,0.0,0.012910027691,0.0,0.0,0.239516067117,0.000417295204423,0.0,0.0,0.0809817839082,0.0738140634085,0.205497881785,0.00348064516701,0.138828070191,0.103557969976,0.0,0.00122180357463,0.000831760078202,0.309236806952,0.0290305756677,0.0,0.0107844600818,0.0626575100745,0.100625229741,0.109176139206,0.0141807138232,0.0648897328003,0.0132412661449,0.0577877535699,0.0392763599434,0.0457465003702,0.0435787389599,0.0,0.0,0.00336750390201,0.0489835899855,0.000646528512477,0.00157790951894,0.248110333295,0.0182290899486,0.0,0.00522603353734,0.0391005615348,0.00159948711536,0.0112094163628,0.0078131732503,0.00192129288009,0.00617394156301,0.00254077228743,0.0832241474522,0.0194110591898,0.00561001366677,0.0,0.02464495381,0.0,0.0,0.0157866716946,0.0147149739439,0.0256034501104,0.00782696112093,0.016995682979,0.0,0.0542337045272,0.0215225473744,0.00593908235675,0.0587219348727,0.0479230736516,0.040071619061,0.0926449308154,0.0777489404514,0.0,0.0388803821275
s__Dorea_formicigenerans_CAG_28,0.0577430893717,0.0018071686645,0.0,0.0,0.0,0.243488490585,0.0,0.0,0.0,0.0349243611576,0.0,0.12017295048,0.0,0.0,0.0,0.0,0.0,0.0,0.0245339261313,0.0,0.0870458221732,0.0,0.0,0.416997415197,0.401706208004,0.024136846843,0.0,0.00509878932433,0.0915160965813,0.0,0.0,0.0323621439649,0.00129575527505,0.0173897838387,0.0,0.0,0.0,0.0,0.0,0.217555743757,0.0690047985888,0.268520600834,0.0991254699216,0.0118465915555,0.00530453894183,0.185875603504,0.119450891791,0.00103837722335,0.0,0.00216979441218,0.0,0.0,0.434811795799,0.00140520903337,0.00314495852765,0.0,0.0,0.144503137803,0.0,0.0,0.0,0.0531898860734,0.0382284325063,0.0521772937883,0.0,0.0,0.0,0.0,0.0,0.0,0.12870778329,0.0,0.0,0.0,0.039098563213,0.0189811924602,0.0331478112131,0.0,0.0224676536341,0.0,0.0194052786574,0.00256261480272,0.00175871086627,0.0176315496956,0.0,0.0,0.00109605493495,0.0199866265898,0.0013033739693,0.00477377702176,0.114295526074,0.039825072386,0.00496141597399,0.0,0.00291579598949,0.0,0.00677663389716,0.00953467094242,0.0,0.0,0.0,0.0,0.0,0.00290117849624,0.00360052803361,0.00508898647581,0.0,0.0,0.0114043748568,0.0,0.00614612604678,0.00167006533309,0.0194059676816,0.0,0.00694587004426,0.00463240922526,0.00323879507518,0.0,0.0,0.0170961736766,0.00601408618895,0.0,0.0111783122552,0.0136340149334
s__Dorea_longicatena,0.00500701981309,0.0,0.0,0.025794851508,0.0,0.0,0.0171359182451,0.0709592494636,0.131815866653,0.0,0.0,0.00595627131408,0.0,0.0,0.0,0.0,0.0,0.0,0.0068042048098,0.0,0.0,0.0300425047712,0.0,0.0316602014069,0.0,0.0109054943407,0.0353066589172,0.0,0.0,0.0,0.0,0.0175696741073,0.0,0.0,0.00543941307177,0.0170740907904,0.0,0.0,0.357153442414,0.0,0.0492030814427,0.0,0.0641071391757,0.0,0.0,0.0,0.227524764334,0.0624952735195,0.10786112132,0.0,0.0,0.0,0.0,0.0,0.00430334256365,0.0220904766864,0.00662650377017,0.0191331123299,0.0,0.00743685554261,0.0,0.0394630360332,0.0546194757291,0.206001980163,0.0,0.0,0.144222955012,0.0365730042117,0.0,0.00994387794985,0.0,0.0409129690026,0.0,0.0172016594694,0.185442691066,0.0335052090182,0.424753439504,0.113011834143,0.350219849996,0.00987142801119,0.268579573288,0.102112903732,0.0467902881201,0.0518202844132,0.00820781975441,0.0,0.0,0.00858882030105,0.0110219355452,0.000149514269138,0.0434329077013,0.00783480669185,0.0,0.0,0.00368086408133,0.0174814104316,0.0275278623566,0.00990438856758,0.00668384624085,0.0356393959169,0.00899856851799,0.159507484531,0.000146768380846,0.0,0.0,0.214453202283,0.037096192509,0.0,0.0225096612054,0.100788966268,0.0779006873701,0.0,0.00290838792127,0.0,0.220139715565,0.0733785724963,0.0441925064863,0.0316463672106,0.0731109832479,0.0979287736405,0.340639308593,0.0636080708725,0.0,0.269027632776
s__Dorea_sp_CAG_105,0.0,0.0,0.0,0.00122786036952,0.0120475995978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00181831795563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00838677525043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00741033738798,0.0,0.0385336474057,0.0,0.0,0.0247719507251,0.000805830858056,0.026888293877,0.0,0.029028738217,0.0,0.0,0.0,0.0,0.0,0.0,0.00045388260274,0.00545190571062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000829057706294,0.0,0.0,0.00631867220333,0.0,0.0,0.0,0.0,0.0387948564195,0.0,0.0,0.0
s__Eisenbergiella_massiliensis,0.00912890746257,0.0137501963603,0.0,0.0,0.0,0.0129732618704,0.0,0.0,0.0,0.0,0.00505697266813,0.309001367753,0.000163778021203,0.0,0.16940788112,0.0,0.413486987167,0.0338518399031,0.126952562425,0.0,0.0384743561701,0.0,0.248668671497,0.0,0.00613914635098,0.0,0.780053702204,0.00124615006856,0.010863312688,0.0,1.31519802862,0.0,0.886281423499,0.050359605042,0.0,0.0,0.0,0.243005360089,0.142866447647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000370718643287,0.0,0.0,0.0,0.0,0.0,0.0,0.20764105048,0.0,0.0,0.0,0.0,0.0,0.00159797306296,0.0,0.0,0.000357057434144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445638846356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00357895653766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034550008932,0.0,0.0201522120958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207561638099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138192025802,0.0,0.0,0.0,0.0,0.0,0.0,0.000209791329286,0.0,0.0,0.00258939168824,0.0,0.00268578374405
s__Eisenbergiella_tayi,0.0119676153482,0.0770123242679,0.0689491146079,0.0,0.0,0.0,0.0,0.123916103357,0.0,0.0,0.0784379109994,0.0,0.182853611284,0.0251466638225,0.0,0.0684255144475,0.00406823222778,0.0,0.0577253005044,0.110353809553,0.0179397123177,0.137439760992,0.0,0.0,0.0106467807636,0.0,0.0138485527972,0.0349368845913,0.0,0.000505185548567,0.0819881277502,0.000405008953076,0.472231936137,0.0566587022401,0.0,0.000907291440209,0.0,2.1656953565,0.0112125441831,0.0125312452315,0.0,0.0,0.0,0.0,0.0,0.0,0.00363960478453,0.0076868105765,0.0,0.0,0.166994580898,0.0,0.0,0.0,0.0,0.0,0.0,0.0132400361918,0.00516402815473,0.00072166854772,0.0,0.0,0.000940818460148,0.000192926539532,0.0029986133723,0.0,0.0,0.00268030351315,0.0232482069061,0.0155737763896,0.0,0.0,0.0,0.00243828111649,0.0,0.000697471638959,0.0,0.0,0.0,0.0,0.0,0.00589324602983,0.0016814991697,0.0183867397181,0.0,0.0674941946929,0.0,0.0,0.0,0.0,0.00174740567648,0.0,0.00125618121034,0.0,0.0,0.0,0.0,0.00206233112781,0.0,0.000628532710667,0.00338458269171,0.00432118079916,0.0,0.0,0.0,0.0,0.0,0.00720089315663,0.0,0.00140193830703,0.02313721157,0.00894131809494,0.00105972295522,0.0,0.00622956275427,0.00322948244089,0.0,0.000539251632118,0.0,0.0155007934141,0.0,0.0,0.0,0.0
